A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
2.455,-2.455,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,5.61249,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-1.24141,-0.44183,2,1,2,2,1,2,3,1,2,2,2,2,3,1,3
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-1.24141,-0.44183,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,6.50641,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,0.31363,1.09082,1,2,2,2,2,2,2,1,3,1,3,1,1,1,2
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,4.04145,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,4.3589,-0.23856,-0.15369,-0.06214,-0.13909,-0.10446,0.92374,1,2,3,2,2,1,1,2,3,3,3,2,2,1,1
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,8.0,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.70403,-0.00089,-0.05496,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,6.01189,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-2.86166,0.76782,3,2,3,2,3,2,1,2,4,2,3,3,4,3,3
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,5.61249,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.2958,1.03801,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,4.3589,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,5.61249,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,0.32746,0.66454,2,1,1,1,1,1,2,1,3,2,2,2,2,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,4.3589,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,4.19183,-0.15369,-0.06214,0.99815,1.84176,-1.56822,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
2.455,-2.455,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,3.37357,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,7.14143,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.1354,-0.7483,0.8549,2,3,1,2,1,3,1,1,3,3,2,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,9.25563,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-1.95231,-0.20702,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1
-0.40733,0.40733,-0.38128,3.4641,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,5.61249,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.40054,0.70029,1,1,2,2,4,1,1,1,1,2,3,4,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,9.25563,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,8.0,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-0.66088,-0.10126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,5.61249,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.1354,-1.36626,-0.14824,2,2,2,2,3,3,2,2,2,2,1,1,2,1,2
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,4.19183,-0.15369,-0.06214,0.99815,1.38391,-1.5705,3,1,2,2,2,2,1,1,1,2,2,1,2,1,2
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,4.3589,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,6.50641,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.40116,1.14191,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,-1.92071,-0.21156,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,4.04145,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,5.61249,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.28825,0.8211,2,2,3,1,2,2,2,1,2,3,2,3,1,2,2
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.1354,-1.17852,-1.29694,2,1,3,3,1,3,1,1,2,2,3,2,4,2,3
-0.40733,0.40733,-0.38128,-0.28868,4.75777,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,4.19183,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.32288,1.11064,2,1,1,1,1,1,2,1,2,2,3,2,2,2,1
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,9.25563,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.63736,-0.50722,1,1,2,2,1,1,1,1,2,1,2,2,1,1,2
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,4.19183,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.6673,1.26444,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.57204,0.34779,2,2,3,3,2,1,2,1,2,2,2,2,2,2,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,4.3589,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,4.3589,-0.23856,-0.15369,-0.06214,-0.13909,-0.33314,0.80049,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,16.09348,-0.93517,-0.06595,0.76306,1,1,1,2,1,2,1,1,1,2,1,3,1,1,3
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,5.61249,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,4.3589,-0.23856,-0.15369,-0.06214,2.1354,-0.08233,0.87486,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1
-0.40733,0.40733,-0.38128,3.4641,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,16.09348,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,3.38638,-0.23286,0.50288,3,1,2,1,1,1,2,1,2,1,1,1,2,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,16.09348,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.10547,0.4394,3,2,4,3,2,2,1,2,2,3,4,3,2,2,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,4.3589,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,-1.18062,-1.35008,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,3.37357,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-1.23124,-1.28306,2,1,2,2,2,3,1,1,2,1,2,2,1,2,4
2.455,-2.455,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,5.61249,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-0.34136,0.2647,2,1,1,2,2,2,2,1,2,2,3,1,3,1,2
-0.40733,0.40733,-0.38128,-0.28868,4.75777,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,6.50641,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,-0.07042,0.93071,3,1,1,2,2,3,2,2,2,1,3,2,3,3,3
2.455,-2.455,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,7.14143,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,-1.33525,-0.144,1,1,2,2,1,2,1,1,2,3,1,1,1,2,1
